#TCID	Subfamily	Family	Fam_abbreviation	Superfamily
3.D.1.4.4	3.D.1.4	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.5.1	3.D.1.5	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.6.1	3.D.1.6	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.6.2	3.D.1.6	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.6.3	3.D.1.6	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.6.4	3.D.1.6	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.7.1	3.D.1.7	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.8.1	3.D.1.8	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.8.2	3.D.1.8	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.9.1	3.D.1.9	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.9.2	3.D.1.9	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.1.9.3	3.D.1.9	3.D.1	NDH	Multidrug Resistance Protein, Na+ Transporting Mrp (Mrp) Superfamily
3.D.10.1.1	3.D.10.1	3.D.10	SDH	Iron-Sulfur Protein (ISP) Superfamily
3.D.10.1.2	3.D.10.1	3.D.10	SDH	Iron-Sulfur Protein (ISP) Superfamily
