enzyme	enzyme_keff	reactions	direction
enzyme_GND_fwd	234000.0	GND	6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c
enzyme_GND_rev	234000.0	GND	6pgc_c + nadp_c <-- co2_c + nadph_c + ru5p__D_c
enzyme_GOATA_fwd	234000.0	GOATA	gln__L_c + oaa_c --> 2ogm_c + asp__L_c
enzyme_GOATA_rev	234000.0	GOATA	gln__L_c + oaa_c <-- 2ogm_c + asp__L_c
enzyme_GPDDA1_fwd	234000.0	GPDDA1	g3pc_c + h2o_c --> chol_c + glyc3p_c + h_c
enzyme_GPDDA1_rev	234000.0	GPDDA1	g3pc_c + h2o_c <-- chol_c + glyc3p_c + h_c
enzyme_GPDDA2_fwd	234000.0	GPDDA2	g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c
enzyme_GPDDA2_rev	234000.0	GPDDA2	g3pe_c + h2o_c <-- etha_c + glyc3p_c + h_c
enzyme_GPDDA3_fwd	234000.0	GPDDA3	g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
enzyme_GPDDA3_rev	234000.0	GPDDA3	g3ps_c + h2o_c <-- glyc3p_c + h_c + ser__L_c
enzyme_GPDDA5_fwd	234000.0	GPDDA5	g3pi_c + h2o_c --> glyc3p_c + h_c + inost_c
enzyme_GPDDA5_rev	234000.0	GPDDA5	g3pi_c + h2o_c <-- glyc3p_c + h_c + inost_c
enzyme_GRDX2CGTHRDG_fwd	234000.0	GRDX2CGTHRDG	grdx2cgth_c + gthrd_c --> grdx2crd_c + gthox_c
enzyme_GRDX2CGTHRDG_rev	234000.0	GRDX2CGTHRDG	grdx2cgth_c + gthrd_c <-- grdx2crd_c + gthox_c
enzyme_GRDX2CGTHR_fwd	234000.0	GRDX2CGTHR	grdx2cox_c + gthrd_c --> grdx2cgth_c
enzyme_GRDX2CGTHR_rev	234000.0	GRDX2CGTHR	grdx2cox_c + gthrd_c <-- grdx2cgth_c
enzyme_GSNt_fwd	234000.0	GSNt	gsn_c --> gsn_e
enzyme_GSNt_rev	234000.0	GSNt	gsn_c <-- gsn_e
enzyme_GTHDH_fwd	234000.0	GTHDH	dhdascb__L_c + 2.0 gthrd_c --> ascb__L_c + gthox_c
enzyme_GTHDH_rev	234000.0	GTHDH	dhdascb__L_c + 2.0 gthrd_c <-- ascb__L_c + gthox_c
enzyme_GTHGLXTA_fwd	234000.0	GTHGLXTA	glx_c + gthrd_c --> dagthrd_c + gly_c
enzyme_GTHGLXTA_rev	234000.0	GTHGLXTA	glx_c + gthrd_c <-- dagthrd_c + gly_c
enzyme_GTHLEUKTRA4_fwd	234000.0	GTHLEUKTRA4	gthrd_c + leuktrA4_c --> leuktrC4_c
enzyme_GTHLEUKTRA4_rev	234000.0	GTHLEUKTRA4	gthrd_c + leuktrA4_c <-- leuktrC4_c
enzyme_GTHLEUKTRA5_fwd	234000.0	GTHLEUKTRA5	gthrd_c + leuktrA5_c --> leuktrC5_c
enzyme_GTHLEUKTRA5_rev	234000.0	GTHLEUKTRA5	gthrd_c + leuktrA5_c <-- leuktrC5_c
enzyme_GTHNOABCte_fwd	234000.0	GTHNOABCte	atp_c + gthno_c + h2o_c --> adp_c + gthno_e + h_c + pi_c
enzyme_GTHNOABCte_rev	234000.0	GTHNOABCte	atp_c + gthno_c + h2o_c <-- adp_c + gthno_e + h_c + pi_c
enzyme_GTHNODN_fwd	234000.0	GTHNODN	grdx2crd_c + gthno_c --> grdx2cox_c + gthrd_c + hno_c
enzyme_GTHNODN_rev	234000.0	GTHNODN	grdx2crd_c + gthno_c <-- grdx2cox_c + gthrd_c + hno_c
enzyme_GTHOXABCte_fwd	234000.0	GTHOXABCte	atp_c + gthox_c + h2o_c --> adp_c + gthox_e + h_c + pi_c
enzyme_GTHOXABCte_rev	234000.0	GTHOXABCte	atp_c + gthox_c + h2o_c <-- adp_c + gthox_e + h_c + pi_c
enzyme_GTHOXATA_fwd	234000.0	GTHOXATA	gthrd_c + oaa_c --> asp__L_c + dagthrd_c
enzyme_GTHOXATA_rev	234000.0	GTHOXATA	gthrd_c + oaa_c <-- asp__L_c + dagthrd_c
enzyme_GTHOx_fwd	234000.0	GTHOx	gthox_c + h_c + nadh_c --> 2.0 gthrd_c + nad_c
enzyme_GTHOx_rev	234000.0	GTHOx	gthox_c + h_c + nadh_c <-- 2.0 gthrd_c + nad_c
enzyme_GTHOy_fwd	234000.0	GTHOy	gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c
enzyme_GTHOy_rev	234000.0	GTHOy	gthox_c + h_c + nadph_c <-- 2.0 gthrd_c + nadp_c
enzyme_GTHP_fwd	234000.0	GTHP	2.0 gthrd_c + h2o2_c --> gthox_c + 2.0 h2o_c
enzyme_GTHP_rev	234000.0	GTHP	2.0 gthrd_c + h2o2_c <-- gthox_c + 2.0 h2o_c
enzyme_GTHS2_fwd	234000.0	GTHS2	atp_c + gglu2abut_c + gly_c --> adp_c + h_c + ophth_c + pi_c
enzyme_GTHS2_rev	234000.0	GTHS2	atp_c + gglu2abut_c + gly_c <-- adp_c + h_c + ophth_c + pi_c
enzyme_GTHS_fwd	234000.0	GTHS	atp_c + gglucys__L_c + gly_c --> adp_c + gthrd_c + h_c + pi_c
enzyme_GTHS_rev	234000.0	GTHS	atp_c + gglucys__L_c + gly_c <-- adp_c + gthrd_c + h_c + pi_c
enzyme_GTPCH1_fwd	234000.0	GTPCH1	gtp_c + h2o_c --> forapyrntp_c
enzyme_GTPCH1_rev	234000.0	GTPCH1	gtp_c + h2o_c <-- forapyrntp_c
enzyme_GTPCH2_fwd	234000.0	GTPCH2	forapyrntp_c + h2o_c --> diampyrntp_c + for_c + h_c
enzyme_GTPCH2_rev	234000.0	GTPCH2	forapyrntp_c + h2o_c <-- diampyrntp_c + for_c + h_c
enzyme_GTPCH3_fwd	234000.0	GTPCH3	diampyrntp_c --> diam6tpop4oxpyr_c
enzyme_GTPCH3_rev	234000.0	GTPCH3	diampyrntp_c <-- diam6tpop4oxpyr_c
enzyme_GTPCH4_fwd	234000.0	GTPCH4	diam6tpop4oxpyr_c --> ahdt_c + h2o_c
enzyme_GTPCH4_rev	234000.0	GTPCH4	diam6tpop4oxpyr_c <-- ahdt_c + h2o_c
enzyme_GUACYC2_fwd	234000.0	GUACYC2	itp_c --> 35cimp_c + ppi_c
enzyme_GUACYC2_rev	234000.0	GUACYC2	itp_c <-- 35cimp_c + ppi_c
enzyme_GUACYC_fwd	234000.0	GUACYC	gtp_c --> 35cgmp_c + ppi_c
enzyme_GUACYC_rev	234000.0	GUACYC	gtp_c <-- 35cgmp_c + ppi_c
enzyme_GUAPRT_fwd	234000.0	GUAPRT	gua_c + prpp_c --> gmp_c + ppi_c
enzyme_GUAPRT_rev	234000.0	GUAPRT	gua_c + prpp_c <-- gmp_c + ppi_c
enzyme_GUAt_fwd	234000.0	GUAt	gua_c --> gua_e
enzyme_GUAt_rev	234000.0	GUAt	gua_c <-- gua_e
enzyme_GUDCHOGTHABCte_fwd	234000.0	GUDCHOGTHABCte	atp_c + gthrd_c + gudchola_c + h2o_c --> adp_c + gthrd_e + gudchola_e + h_c + pi_c
enzyme_GUDCHOGTHABCte_rev	234000.0	GUDCHOGTHABCte	atp_c + gthrd_c + gudchola_c + h2o_c <-- adp_c + gthrd_e + gudchola_e + h_c + pi_c
enzyme_GUDCHOLAte_fwd	234000.0	GUDCHOLAte	gudchola_e --> gudchola_c
enzyme_GUDCHOLAte_rev	234000.0	GUDCHOLAte	gudchola_e <-- gudchola_c
enzyme_GULN3D_fwd	234000.0	GULN3D	guln__L_c + nad_c --> 3dhguln_c + h_c + nadh_c
enzyme_GULN3D_rev	234000.0	GULN3D	guln__L_c + nad_c <-- 3dhguln_c + h_c + nadh_c
enzyme_GULND_fwd	234000.0	GULND	glcur_c + h_c + nadph_c --> guln__L_c + nadp_c
enzyme_GULND_rev	234000.0	GULND	glcur_c + h_c + nadph_c <-- guln__L_c + nadp_c
enzyme_H2Ot_fwd	234000.0	H2Ot	h2o_c --> h2o_e
enzyme_H2Ot_rev	234000.0	H2Ot	h2o_c <-- h2o_e
enzyme_H2SMT_fwd	234000.0	H2SMT	amet__L_c + sh1_c --> ahcys__L_c + ch4s_c
enzyme_H2SMT_rev	234000.0	H2SMT	amet__L_c + sh1_c <-- ahcys__L_c + ch4s_c
enzyme_H2SUCCt_fwd	234000.0	H2SUCCt	2.0 h_c + succ_c --> 2.0 h_e + succ_e
enzyme_H2SUCCt_rev	234000.0	H2SUCCt	2.0 h_c + succ_c <-- 2.0 h_e + succ_e
enzyme_HB23DPGB_fwd	234000.0	HB23DPGB	23dpg_c + 4.0 hb_c --> hb4_23dpg_c
enzyme_HB23DPGB_rev	234000.0	HB23DPGB	23dpg_c + 4.0 hb_c <-- hb4_23dpg_c
enzyme_HBCOB_fwd	234000.0	HBCOB	co_c + hb_c --> carboxyhb_c
enzyme_HBCOB_rev	234000.0	HBCOB	co_c + hb_c <-- carboxyhb_c
enzyme_HBFE4OAR_fwd	234000.0	HBFE4OAR	2.0 h_c + oxoferrylhb_c --> h2o_c + methbr_c
enzyme_HBFE4OAR_rev	234000.0	HBFE4OAR	2.0 h_c + oxoferrylhb_c <-- h2o_c + methbr_c
enzyme_HBFE4OCPP_fwd	234000.0	HBFE4OCPP	2.0 h_c + oxoferrylhb_c + oxyhb_c --> h2o_c + 2.0 methb_c + o2_c
enzyme_HBFE4OCPP_rev	234000.0	HBFE4OCPP	2.0 h_c + oxoferrylhb_c + oxyhb_c <-- h2o_c + 2.0 methb_c + o2_c
enzyme_HBFE4OPX_fwd	234000.0	HBFE4OPX	h2o2_c + oxoferrylhb_c --> h2o_c + methb_c + o2s_c
enzyme_HBFE4OPX_rev	234000.0	HBFE4OPX	h2o2_c + oxoferrylhb_c <-- h2o_c + methb_c + o2s_c
enzyme_HBFE4ORPX_fwd	234000.0	HBFE4ORPX	h2o2_c + oxoferrylhbr_c --> h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	234000.0	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBGLYC_fwd	234000.0	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_rev	234000.0	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBNO2R_fwd	234000.0	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	234000.0	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNONT_fwd	234000.0	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_rev	234000.0	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNOOXDNT_fwd	234000.0	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_rev	234000.0	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBO2B1_fwd	234000.0	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_rev	234000.0	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B2_fwd	234000.0	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	234000.0	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HCO3E_fwd	234000.0	HCO3E	co2_c + h2o_c --> h_c + hco3_c
enzyme_HCO3E_rev	234000.0	HCO3E	co2_c + h2o_c <-- h_c + hco3_c
enzyme_HCO3Ee_fwd	234000.0	HCO3Ee	co2_e + h2o_e --> h_e + hco3_e
enzyme_HCO3Ee_rev	234000.0	HCO3Ee	co2_e + h2o_e <-- h_e + hco3_e
enzyme_HCO3_Cltex_fwd	234000.0	HCO3_Cltex	cl_e + hco3_c --> cl_c + hco3_e
enzyme_HCO3_Cltex_rev	234000.0	HCO3_Cltex	cl_e + hco3_c <-- cl_c + hco3_e
enzyme_HCYSADMARGNaEx_fwd	234000.0	HCYSADMARGNaEx	admarg__L_c + hcys__L_e + na1_e --> admarg__L_e + hcys__L_c + na1_c
enzyme_HCYSADMARGNaEx_rev	234000.0	HCYSADMARGNaEx	admarg__L_c + hcys__L_e + na1_e <-- admarg__L_e + hcys__L_c + na1_c
enzyme_HCYSALANaEx_fwd	234000.0	HCYSALANaEx	ala__L_c + hcys__L_e + na1_e --> ala__L_e + hcys__L_c + na1_c
enzyme_HCYSALANaEx_rev	234000.0	HCYSALANaEx	ala__L_c + hcys__L_e + na1_e <-- ala__L_e + hcys__L_c + na1_c
enzyme_HCYSARGNaEx_fwd	234000.0	HCYSARGNaEx	arg__L_c + hcys__L_e + na1_e --> arg__L_e + hcys__L_c + na1_c
enzyme_HCYSARGNaEx_rev	234000.0	HCYSARGNaEx	arg__L_c + hcys__L_e + na1_e <-- arg__L_e + hcys__L_c + na1_c
enzyme_HCYSCITRNaEx_fwd	234000.0	HCYSCITRNaEx	citr__L_c + hcys__L_e + na1_e --> citr__L_e + hcys__L_c + na1_c
enzyme_HCYSCITRNaEx_rev	234000.0	HCYSCITRNaEx	citr__L_c + hcys__L_e + na1_e <-- citr__L_e + hcys__L_c + na1_c
enzyme_HCYSLYSNaEx_fwd	234000.0	HCYSLYSNaEx	hcys__L_e + lys__L_c + na1_e --> hcys__L_c + lys__L_e + na1_c
enzyme_HCYSLYSNaEx_rev	234000.0	HCYSLYSNaEx	hcys__L_e + lys__L_c + na1_e <-- hcys__L_c + lys__L_e + na1_c
enzyme_HCYSMMARGNaEx_fwd	234000.0	HCYSMMARGNaEx	hcys__L_e + mmarg__L_c + na1_e --> hcys__L_c + mmarg__L_e + na1_c
enzyme_HCYSMMARGNaEx_rev	234000.0	HCYSMMARGNaEx	hcys__L_e + mmarg__L_c + na1_e <-- hcys__L_c + mmarg__L_e + na1_c
enzyme_HCYSORNNaEx_fwd	234000.0	HCYSORNNaEx	hcys__L_e + na1_e + orn__L_c --> hcys__L_c + na1_c + orn__L_e
enzyme_HCYSORNNaEx_rev	234000.0	HCYSORNNaEx	hcys__L_e + na1_e + orn__L_c <-- hcys__L_c + na1_c + orn__L_e
enzyme_HCYSSERNaEx_fwd	234000.0	HCYSSERNaEx	hcys__L_e + na1_e + ser__L_c --> hcys__L_c + na1_c + ser__L_e
enzyme_HCYSSERNaEx_rev	234000.0	HCYSSERNaEx	hcys__L_e + na1_e + ser__L_c <-- hcys__L_c + na1_c + ser__L_e
enzyme_HCYSTHRNaEx_fwd	234000.0	HCYSTHRNaEx	hcys__L_e + na1_e + thr__L_c --> hcys__L_c + na1_c + thr__L_e
enzyme_HCYSTHRNaEx_rev	234000.0	HCYSTHRNaEx	hcys__L_e + na1_e + thr__L_c <-- hcys__L_c + na1_c + thr__L_e
enzyme_HCYSTRDX_fwd	234000.0	HCYSTRDX	hcystin__L_c + trdxrd_c --> 2.0 hcys__L_c + trdxox_c
enzyme_HCYSTRDX_rev	234000.0	HCYSTRDX	hcystin__L_c + trdxrd_c <-- 2.0 hcys__L_c + trdxox_c
enzyme_HCYSte_fwd	234000.0	HCYSte	hcys__L_c --> hcys__L_e
enzyme_HCYSte_rev	234000.0	HCYSte	hcys__L_c <-- hcys__L_e
enzyme_HEMATINABCte_fwd	234000.0	HEMATINABCte	atp_c + h2o_c + hematin_c --> adp_c + h_c + hematin_e + pi_c
enzyme_HEMATINABCte_rev	234000.0	HEMATINABCte	atp_c + h2o_c + hematin_c <-- adp_c + h_c + hematin_e + pi_c
enzyme_HEMEGTHOHDEG_fwd	234000.0	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_rev	234000.0	HEMEGTHOHDEG	hemegthoh_c <-- fe2_c + hemedegprods_c
enzyme_HEX10_fwd	234000.0	HEX10	atp_c + gam_c --> adp_c + gam6p_c + h_c
enzyme_HEX10_rev	234000.0	HEX10	atp_c + gam_c <-- adp_c + gam6p_c + h_c
enzyme_HEX1_fwd	234000.0	HEX1	atp_c + glc__D_c --> adp_c + g6p_c + h_c
enzyme_HEX1_rev	234000.0	HEX1	atp_c + glc__D_c <-- adp_c + g6p_c + h_c
enzyme_HEX1a_fwd	234000.0	HEX1a	atp_c + glc__aD_c --> adp_c + g6p__aD_c + h_c
enzyme_HEX1a_rev	234000.0	HEX1a	atp_c + glc__aD_c <-- adp_c + g6p__aD_c + h_c
enzyme_HEX4_fwd	234000.0	HEX4	atp_c + man_c --> adp_c + h_c + man6p_c
enzyme_HEX4_rev	234000.0	HEX4	atp_c + man_c <-- adp_c + h_c + man6p_c
enzyme_HEX7_fwd	234000.0	HEX7	atp_c + fru_c --> adp_c + f6p_c + h_c
enzyme_HEX7_rev	234000.0	HEX7	atp_c + fru_c <-- adp_c + f6p_c + h_c
enzyme_HISADMARGNaEx_fwd	234000.0	HISADMARGNaEx	admarg__L_c + his__L_e + na1_e --> admarg__L_e + his__L_c + na1_c
enzyme_HISADMARGNaEx_rev	234000.0	HISADMARGNaEx	admarg__L_c + his__L_e + na1_e <-- admarg__L_e + his__L_c + na1_c
enzyme_HISARGNaEx_fwd	234000.0	HISARGNaEx	arg__L_c + his__L_e + na1_e --> arg__L_e + his__L_c + na1_c
enzyme_HISARGNaEx_rev	234000.0	HISARGNaEx	arg__L_c + his__L_e + na1_e <-- arg__L_e + his__L_c + na1_c
enzyme_HISCITRNaEx_fwd	234000.0	HISCITRNaEx	citr__L_c + his__L_e + na1_e --> citr__L_e + his__L_c + na1_c
enzyme_HISCITRNaEx_rev	234000.0	HISCITRNaEx	citr__L_c + his__L_e + na1_e <-- citr__L_e + his__L_c + na1_c
enzyme_HISCITRtex_fwd	234000.0	HISCITRtex	citr__L_c + his__L_e --> citr__L_e + his__L_c
enzyme_HISCITRtex_rev	234000.0	HISCITRtex	citr__L_c + his__L_e <-- citr__L_e + his__L_c
enzyme_HISLYSNaEx_fwd	234000.0	HISLYSNaEx	his__L_e + lys__L_c + na1_e --> his__L_c + lys__L_e + na1_c
enzyme_HISLYSNaEx_rev	234000.0	HISLYSNaEx	his__L_e + lys__L_c + na1_e <-- his__L_c + lys__L_e + na1_c
enzyme_HISLYStex_fwd	234000.0	HISLYStex	his__L_c + lys__L_e --> his__L_e + lys__L_c
enzyme_HISLYStex_rev	234000.0	HISLYStex	his__L_c + lys__L_e <-- his__L_e + lys__L_c
enzyme_HISMMARGNaEx_fwd	234000.0	HISMMARGNaEx	his__L_e + mmarg__L_c + na1_e --> his__L_c + mmarg__L_e + na1_c
enzyme_HISMMARGNaEx_rev	234000.0	HISMMARGNaEx	his__L_e + mmarg__L_c + na1_e <-- his__L_c + mmarg__L_e + na1_c
enzyme_HISORNNaEx_fwd	234000.0	HISORNNaEx	his__L_e + na1_e + orn__L_c --> his__L_c + na1_c + orn__L_e
enzyme_HISORNNaEx_rev	234000.0	HISORNNaEx	his__L_e + na1_e + orn__L_c <-- his__L_c + na1_c + orn__L_e
enzyme_HISORNtex_fwd	234000.0	HISORNtex	his__L_e + orn__L_c --> his__L_c + orn__L_e
enzyme_HISORNtex_rev	234000.0	HISORNtex	his__L_e + orn__L_c <-- his__L_c + orn__L_e
enzyme_HISTANMT_fwd	234000.0	HISTANMT	amet__L_c + hista_c --> ahcys__L_c + h_c + mhista_c
enzyme_HISTANMT_rev	234000.0	HISTANMT	amet__L_c + hista_c <-- ahcys__L_c + h_c + mhista_c
enzyme_HIStec_fwd	234000.0	HIStec	his__L_c --> his__L_e
enzyme_HIStec_rev	234000.0	HIStec	his__L_c <-- his__L_e
enzyme_HMBS_fwd	234000.0	HMBS	h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c
enzyme_HMBS_rev	234000.0	HMBS	h2o_c + 4.0 ppbng_c <-- hmbil_c + 4.0 nh4_c
enzyme_HMGTHDH_fwd	234000.0	HMGTHDH	hmgth_c + nad_c --> h_c + nadh_c + sforgth_c
enzyme_HMGTHDH_rev	234000.0	HMGTHDH	hmgth_c + nad_c <-- h_c + nadh_c + sforgth_c
enzyme_HPDHA10GTHR_fwd	234000.0	HPDHA10GTHR	2.0 gthrd_c + hpdha10_c --> gthox_c + h2o_c + hdha10_c
enzyme_HPDHA10GTHR_rev	234000.0	HPDHA10GTHR	2.0 gthrd_c + hpdha10_c <-- gthox_c + h2o_c + hdha10_c
enzyme_HPDHA11GTHR_fwd	234000.0	HPDHA11GTHR	2.0 gthrd_c + hpdha11_c --> gthox_c + h2o_c + hdha11_c
enzyme_HPDHA11GTHR_rev	234000.0	HPDHA11GTHR	2.0 gthrd_c + hpdha11_c <-- gthox_c + h2o_c + hdha11_c
enzyme_HPDHA13GTHR_fwd	234000.0	HPDHA13GTHR	2.0 gthrd_c + hpdha13_c --> gthox_c + h2o_c + hdha13_c
enzyme_HPDHA13GTHR_rev	234000.0	HPDHA13GTHR	2.0 gthrd_c + hpdha13_c <-- gthox_c + h2o_c + hdha13_c
enzyme_HPDHA14GTHR_fwd	234000.0	HPDHA14GTHR	2.0 gthrd_c + hpdha14_c --> gthox_c + h2o_c + hdha14_c
enzyme_HPDHA14GTHR_rev	234000.0	HPDHA14GTHR	2.0 gthrd_c + hpdha14_c <-- gthox_c + h2o_c + hdha14_c
enzyme_HPDHA16GTHR_fwd	234000.0	HPDHA16GTHR	2.0 gthrd_c + hpdha16_c --> gthox_c + h2o_c + hdha16_c
enzyme_HPDHA16GTHR_rev	234000.0	HPDHA16GTHR	2.0 gthrd_c + hpdha16_c <-- gthox_c + h2o_c + hdha16_c
enzyme_HPDHA17GTHR_fwd	234000.0	HPDHA17GTHR	2.0 gthrd_c + hpdha17_c --> gthox_c + h2o_c + hdha17_c
enzyme_HPDHA17GTHR_rev	234000.0	HPDHA17GTHR	2.0 gthrd_c + hpdha17_c <-- gthox_c + h2o_c + hdha17_c
enzyme_HPDHA20GTHR_fwd	234000.0	HPDHA20GTHR	2.0 gthrd_c + hpdha20_c --> gthox_c + h2o_c + hdha20_c
enzyme_HPDHA20GTHR_rev	234000.0	HPDHA20GTHR	2.0 gthrd_c + hpdha20_c <-- gthox_c + h2o_c + hdha20_c
enzyme_HPDHA4GTHR_fwd	234000.0	HPDHA4GTHR	2.0 gthrd_c + hpdha4_c --> gthox_c + h2o_c + hdha4_c
enzyme_HPDHA4GTHR_rev	234000.0	HPDHA4GTHR	2.0 gthrd_c + hpdha4_c <-- gthox_c + h2o_c + hdha4_c
enzyme_HPDHA7GTHR_fwd	234000.0	HPDHA7GTHR	2.0 gthrd_c + hpdha7_c --> gthox_c + h2o_c + hdha7_c
enzyme_HPDHA7GTHR_rev	234000.0	HPDHA7GTHR	2.0 gthrd_c + hpdha7_c <-- gthox_c + h2o_c + hdha7_c
enzyme_HPDHA8GTHR_fwd	234000.0	HPDHA8GTHR	2.0 gthrd_c + hpdha8_c --> gthox_c + h2o_c + hdha8_c
enzyme_HPDHA8GTHR_rev	234000.0	HPDHA8GTHR	2.0 gthrd_c + hpdha8_c <-- gthox_c + h2o_c + hdha8_c
enzyme_HPEPE11GTHR_fwd	234000.0	HPEPE11GTHR	2.0 gthrd_c + hpepe11_c --> gthox_c + h2o_c + hepe11_c
enzyme_HPEPE11GTHR_rev	234000.0	HPEPE11GTHR	2.0 gthrd_c + hpepe11_c <-- gthox_c + h2o_c + hepe11_c
enzyme_HPEPE12GTHR_fwd	234000.0	HPEPE12GTHR	2.0 gthrd_c + hpepe12_c --> gthox_c + h2o_c + hepe12_c
enzyme_HPEPE12GTHR_rev	234000.0	HPEPE12GTHR	2.0 gthrd_c + hpepe12_c <-- gthox_c + h2o_c + hepe12_c
enzyme_HPEPE15GTHR_fwd	234000.0	HPEPE15GTHR	2.0 gthrd_c + hpepe15_c --> gthox_c + h2o_c + hepe15_c
enzyme_HPEPE15GTHR_rev	234000.0	HPEPE15GTHR	2.0 gthrd_c + hpepe15_c <-- gthox_c + h2o_c + hepe15_c
enzyme_HPEPE18GTHR_fwd	234000.0	HPEPE18GTHR	2.0 gthrd_c + hpepe18_c --> gthox_c + h2o_c + hepe18_c
enzyme_HPEPE18GTHR_rev	234000.0	HPEPE18GTHR	2.0 gthrd_c + hpepe18_c <-- gthox_c + h2o_c + hepe18_c
enzyme_HPEPE5GTHR_fwd	234000.0	HPEPE5GTHR	2.0 gthrd_c + hpepe5_c --> gthox_c + h2o_c + hepe5_c
enzyme_HPEPE5GTHR_rev	234000.0	HPEPE5GTHR	2.0 gthrd_c + hpepe5_c <-- gthox_c + h2o_c + hepe5_c
enzyme_HPEPE8GTHR_fwd	234000.0	HPEPE8GTHR	2.0 gthrd_c + hpepe8_c --> gthox_c + h2o_c + hepe8_c
enzyme_HPEPE8GTHR_rev	234000.0	HPEPE8GTHR	2.0 gthrd_c + hpepe8_c <-- gthox_c + h2o_c + hepe8_c
enzyme_HPEPE9GTHR_fwd	234000.0	HPEPE9GTHR	2.0 gthrd_c + hpepe9_c --> gthox_c + h2o_c + hepe9_c
enzyme_HPEPE9GTHR_rev	234000.0	HPEPE9GTHR	2.0 gthrd_c + hpepe9_c <-- gthox_c + h2o_c + hepe9_c
enzyme_HPETE11GTHR_fwd	234000.0	HPETE11GTHR	2.0 gthrd_c + hpete11_c --> gthox_c + h2o_c + hete11_c
enzyme_HPETE11GTHR_rev	234000.0	HPETE11GTHR	2.0 gthrd_c + hpete11_c <-- gthox_c + h2o_c + hete11_c
enzyme_HPETE12GTHR_fwd	234000.0	HPETE12GTHR	2.0 gthrd_c + hpete12_c --> gthox_c + h2o_c + hete12_c
enzyme_HPETE12GTHR_rev	234000.0	HPETE12GTHR	2.0 gthrd_c + hpete12_c <-- gthox_c + h2o_c + hete12_c
enzyme_HPETE15GTHR_fwd	234000.0	HPETE15GTHR	2.0 gthrd_c + hpete15_c --> gthox_c + h2o_c + hete15_c
enzyme_HPETE15GTHR_rev	234000.0	HPETE15GTHR	2.0 gthrd_c + hpete15_c <-- gthox_c + h2o_c + hete15_c
enzyme_HPETE5GTHR_fwd	234000.0	HPETE5GTHR	2.0 gthrd_c + hpete5_c --> gthox_c + h2o_c + hete5_c
enzyme_HPETE5GTHR_rev	234000.0	HPETE5GTHR	2.0 gthrd_c + hpete5_c <-- gthox_c + h2o_c + hete5_c
enzyme_HPETE8GTHR_fwd	234000.0	HPETE8GTHR	2.0 gthrd_c + hpete8_c --> gthox_c + h2o_c + hete8_c
enzyme_HPETE8GTHR_rev	234000.0	HPETE8GTHR	2.0 gthrd_c + hpete8_c <-- gthox_c + h2o_c + hete8_c
enzyme_HPETE9GTHR_fwd	234000.0	HPETE9GTHR	2.0 gthrd_c + hpete9_c --> gthox_c + h2o_c + hete9_c
enzyme_HPETE9GTHR_rev	234000.0	HPETE9GTHR	2.0 gthrd_c + hpete9_c <-- gthox_c + h2o_c + hete9_c
enzyme_HPODE13GTHR_fwd	234000.0	HPODE13GTHR	2.0 gthrd_c + hpode13_c --> gthox_c + h2o_c + hode13_c
enzyme_HPODE13GTHR_rev	234000.0	HPODE13GTHR	2.0 gthrd_c + hpode13_c <-- gthox_c + h2o_c + hode13_c
enzyme_HPODE9GTHR_fwd	234000.0	HPODE9GTHR	2.0 gthrd_c + hpode9_c --> gthox_c + h2o_c + hode9_c
enzyme_HPODE9GTHR_rev	234000.0	HPODE9GTHR	2.0 gthrd_c + hpode9_c <-- gthox_c + h2o_c + hode9_c
enzyme_HPROy_fwd	234000.0	HPROy	1p3h5c__L_c + 2.0 h_c + nadph_c --> 4hpro_LT_c + nadp_c
enzyme_HPROy_rev	234000.0	HPROy	1p3h5c__L_c + 2.0 h_c + nadph_c <-- 4hpro_LT_c + nadp_c
